algorithm,primal_lb,gap_pct,instance,status,time_elapsed,rnd_seed,num_items,num_classes,optimal
compact,1004340.0,9.956777628315484e-05,ldumyn_400_100,feasible,0.1400668621063232,ldumyn,400,100,True
compact,1004913.0,9.204324761654134e-05,gxovof_1000_20,feasible,0.2521312236785888,gxovof,1000,20,True
compact,995465.0,0.5428038968304375,gqurmw_400_20,feasible,3600.0006580352783,gqurmw,400,20,False
compact,1001542.0,2.1782131627515375e-05,tfusco_600_20,feasible,0.1961560249328613,tfusco,600,20,True
compact,1000154.0,0.1194707186605258,yidnos_600_20,feasible,3600.00075507164,yidnos,600,20,False
mckp,1004886.0,0.0,rcbeud_1000_20,feasible,93.577122108,rcbeud,1000,20,True
mckp,1008781.0,0.0,ctrvcn_1200_100,feasible,368.19926064,ctrvcn,1200,100,True
compact,972813.0,0.0,ixkfhq_1200_20,feasible,0.0674397945404052,ixkfhq,1200,20,True
mckp,1011169.0,0.0,srzwhr_800_100,feasible,128.012008922,srzwhr,800,100,True
compact,1001526.0,9.995612618970832e-05,tlmuee_600_20,feasible,46.929632902145386,tlmuee,600,20,True
compact,1010345.0,9.897599436232736e-05,kahswm_1000_100,feasible,6.623291969299316,kahswm,1000,100,True
compact,981862.0,0.0,yukjky_800_100,feasible,1.251776933670044,yukjky,800,100,True
compact,995127.0,0.0,nvijsc_400_20,feasible,11.933477878570557,nvijsc,400,20,True
compact,982710.0,0.0,pvglgm_1200_100,feasible,0.1579320430755615,pvglgm,1200,100,True
compact,999393.0,6.989161730786671e-14,islcrw_600_20,feasible,2.859527826309204,islcrw,600,20,True
compact,1005463.0,9.945656930531576e-05,jemvug_400_100,feasible,0.0537700653076171,jemvug,400,100,True
mckp,1001599.0,0.0,jgnhhq_800_20,feasible,98.995352132,jgnhhq,800,20,True
compact,1002667.0,9.869728567994e-05,xgviam_1000_20,feasible,2.02728009223938,xgviam,1000,20,True
mckp,502620.0,0.0,ltyhhm_1000_20,feasible,48.355547789,ltyhhm,1000,20,True
mckp,1009784.0,0.0,ktlveu_800_100,feasible,155.238308939,ktlveu,800,100,True
compact,1008781.0,0.0,ctrvcn_1200_100,feasible,0.0940909385681152,ctrvcn,1200,100,True
mckp,1003588.0,0.0,uccrvl_400_100,feasible,107.171713449,uccrvl,400,100,True
mckp,1008210.0,0.0,dmwuru_600_100,feasible,126.499711717,dmwuru,600,100,True
mckp,501949.0,0.0,nemvnd_1000_20,feasible,47.751498697,nemvnd,1000,20,True
mckp,974608.0,0.0,badbyc_1000_20,feasible,50.206887691,badbyc,1000,20,True
mckp,1010847.0,0.0,olijqd_1200_100,feasible,322.53413090400005,olijqd,1200,100,True
compact,1004621.0,9.159615207324654e-05,dzwqxc_600_20,feasible,0.1849288940429687,dzwqxc,600,20,True
mckp,505719.0,0.0,wfgbnv_1200_20,feasible,49.576451264000006,wfgbnv,1200,20,True
mckp,1001580.0,0.0,fljehc_1000_20,feasible,52.090641863,fljehc,1000,20,True
compact,1001251.0,9.999900657056248e-05,zunjkh_600_20,feasible,584.9744589328766,zunjkh,600,20,True
mckp,501904.0,0.0,epkwlz_800_20,feasible,49.980164336,epkwlz,800,20,True
compact,1004494.0,7.173963464986082e-05,ozstsv_600_20,feasible,0.1625621318817138,ozstsv,600,20,True
compact,1008921.0,9.91156898154664e-05,hhshyk_600_100,feasible,0.0415849685668945,hhshyk,600,100,True
mckp,1010457.0,0.0,wtlkjv_800_100,feasible,140.27397413600002,wtlkjv,800,100,True
mckp,505865.0,0.0,grnwdp_1000_20,feasible,54.14860913,grnwdp,1000,20,True
compact,605603.0,0.0,gkxhya_1200_20,feasible,0.0081090927124023,gkxhya,1200,20,True
compact,603478.0,0.0,wybnws_400_20,feasible,0.0127079486846923,wybnws,400,20,True
compact,1003136.0,9.968728099950456e-05,dklylv_600_20,feasible,0.0953509807586669,dklylv,600,20,True
mckp,1003023.0,0.0,rlnfvy_800_20,feasible,92.949806706,rlnfvy,800,20,True
mckp,1003334.0,0.0,osivnl_1200_20,feasible,50.693935203,osivnl,1200,20,True
compact,1004175.0,9.958413664536894e-05,xjqhdq_800_100,feasible,2.608206033706665,xjqhdq,800,100,True
mckp,501855.0,0.0,egzutb_1000_20,feasible,50.859422236,egzutb,1000,20,True
compact,994493.0,0.0,twidlk_1200_20,feasible,2.0461409091949463,twidlk,1200,20,True
compact,1004570.0,2.914755364073819e-05,xlqxzf_600_20,feasible,0.4859120845794678,xlqxzf,600,20,True
mckp,1001605.0,0.0,agjrrv_1000_20,feasible,112.582144899,agjrrv,1000,20,True
mckp,1003211.0,0.0,vflwfv_1000_20,feasible,125.218305325,vflwfv,1000,20,True
compact,1011084.0,9.89036530064238e-05,jbrjal_800_100,feasible,0.2759640216827392,jbrjal,800,100,True
compact,1001615.0,6.583235747566599e-05,yssvvv_1000_20,feasible,0.3341429233551025,yssvvv,1000,20,True
compact,1004585.0,8.801381007283078e-05,hqtavg_800_20,feasible,0.3866109848022461,hqtavg,800,20,True
mckp,972571.0,0.0,dbvndy_600_20,feasible,67.224948923,dbvndy,600,20,True
mckp,1000000.0,0.0,qraytr_800_20,feasible,48.730610545,qraytr,800,20,True
compact,1003037.0,9.904349674114916e-05,sucazj_800_20,feasible,1.256371021270752,sucazj,800,20,True
mckp,515172.0,0.0,ntvvfm_1000_100,feasible,338.15188745,ntvvfm,1000,100,True
compact,990898.0,0.0,rfalzo_600_100,feasible,0.0374329090118408,rfalzo,600,100,True
mckp,1001109.0,0.0,bjzmps_600_20,feasible,61.362492884000005,bjzmps,600,20,True
compact,980269.0,2.4473296201307067,fulsni_1200_100,feasible,3600.000699996948,fulsni,1200,100,False
compact,1000169.0,0.1408902067846289,gqbxzm_1000_20,feasible,3600.000480890274,gqbxzm,1000,20,False
compact,1004962.0,1.4054229452369432e-05,hdggcg_1200_20,feasible,0.3250989913940429,hdggcg,1200,20,True
compact,1002989.0,9.947078287365088e-05,gsdtlj_600_20,feasible,3.4812371730804443,gsdtlj,600,20,True
mckp,1003595.0,0.0,vxmbxa_600_100,feasible,175.49813023599998,vxmbxa,600,100,True
mckp,976245.0,0.0,ocybaj_400_20,feasible,68.777479124,ocybaj,400,20,True
mckp,1004581.0,0.0,laiprb_800_20,feasible,107.875200749,laiprb,800,20,True
mckp,1003021.0,0.0,lafbqn_600_20,feasible,96.345689218,lafbqn,600,20,True
mckp,523023.0,0.0,bzijlt_1200_100,feasible,327.826461534,bzijlt,1200,100,True
compact,997326.0,5.013403333812949e-05,hxzpls_800_20,feasible,1.805063009262085,hxzpls,800,20,True
mckp,504714.0,0.0,exbchb_600_20,feasible,65.077135997,exbchb,600,20,True
mckp,1005531.0,0.0,ohpxsy_400_100,feasible,148.39746960000002,ohpxsy,400,100,True
mckp,999432.0,0.0,pzsttz_800_20,feasible,54.84032962,pzsttz,800,20,True
compact,1001562.0,9.984394391565984e-05,dauaxo_800_20,feasible,12.63230800628662,dauaxo,800,20,True
mckp,1004392.0,0.0,jexvgq_1200_20,feasible,53.949924762,jexvgq,1200,20,True
mckp,1001648.0,0.0,azbzmn_1000_20,feasible,78.105862059,azbzmn,1000,20,True
compact,1004592.0,9.674443740737492e-05,bxtauz_600_20,feasible,0.0724630355834961,bxtauz,600,20,True
mckp,1004715.0,0.0,rrbbfz_1200_20,feasible,51.400981716,rrbbfz,1200,20,True
compact,1004323.0,0.0,dytlyd_400_20,feasible,0.0968079566955566,dytlyd,400,20,True
compact,505491.0,0.0,orkeiy_800_20,feasible,0.0239989757537841,orkeiy,800,20,True
mckp,1001580.0,0.0,aazvcm_800_20,feasible,73.87381403799999,aazvcm,800,20,True
compact,503040.0,0.0,tnohvb_600_20,feasible,0.0041399002075195,tnohvb,600,20,True
compact,1006775.0,8.086798278016645e-05,iytmin_400_100,feasible,0.1767652034759521,iytmin,400,100,True
mckp,1009385.0,0.0,wyixer_600_100,feasible,115.261609531,wyixer,600,100,True
mckp,1008322.0,0.0,uaucax_800_100,feasible,281.80964178600004,uaucax,800,100,True
compact,1004372.0,0.0187108764427776,yrdwkz_1200_100,feasible,3600.000722885132,yrdwkz,1200,100,False
compact,972615.0,0.0,inzuda_800_20,feasible,0.7468981742858887,inzuda,800,20,True
compact,974308.0,0.0,uhvmuz_400_20,feasible,0.2769339084625244,uhvmuz,400,20,True
mckp,974443.0,0.0,ezuebw_400_20,feasible,63.129872367,ezuebw,400,20,True
mckp,1002977.0,0.0,txdzpi_400_20,feasible,73.25395420000001,txdzpi,400,20,True
compact,1004732.0,9.3964001479492e-05,mzbvie_1000_20,feasible,0.2187271118164062,mzbvie,1000,20,True
compact,972506.0,0.0,knsmtc_400_20,feasible,0.169529914855957,knsmtc,400,20,True
compact,1008590.0,9.91482176620652e-05,dyxbmi_600_100,feasible,0.6461029052734375,dyxbmi,600,100,True
compact,1009821.0,9.902735333553834e-05,wohqyv_800_100,feasible,0.2926521301269531,wohqyv,800,100,True
compact,1003595.0,9.964168848819644e-05,vxmbxa_600_100,feasible,3.897183895111084,vxmbxa,600,100,True
compact,503660.0,0.0,evkifm_400_20,feasible,0.0139479637145996,evkifm,400,20,True
compact,1017189.0,9.831005023643568e-05,aqkxpe_1200_100,feasible,0.1278181076049804,aqkxpe,1200,100,True
compact,1004862.0,0.0404316005123575,tarbhb_800_100,feasible,3600.000652074814,tarbhb,800,100,False
mckp,504369.0,0.0,vgddxk_1200_20,feasible,46.435040601,vgddxk,1200,20,True
mckp,1004596.0,0.0,savgfg_600_20,feasible,92.436209711,savgfg,600,20,True
compact,1002946.0,0.0,bebcyr_400_20,feasible,0.0464370250701904,bebcyr,400,20,True
compact,1018297.0,9.820308004140242e-05,pwvygn_1200_100,feasible,0.1104300022125244,pwvygn,1200,100,True
compact,1001641.0,9.98360691744156e-05,zwrddy_1200_20,feasible,0.2515051364898681,zwrddy,1200,20,True
mckp,603750.0,0.0,hsjqml_1200_20,feasible,43.850506035,hsjqml,1200,20,True
compact,1004484.0,9.998055396445356e-05,liowda_800_20,feasible,80.89426708221436,liowda,800,20,True
mckp,992065.0,0.0,dhaduc_400_20,feasible,63.657231908,dhaduc,400,20,True
mckp,1006156.0,0.0,elviom_1000_100,feasible,205.944621945,elviom,1000,100,True
mckp,1003658.0,0.0,prfoqq_400_20,feasible,72.166293346,prfoqq,400,20,True
compact,1003973.0,9.96041730164327e-05,wbxvod_400_100,feasible,0.2411849498748779,wbxvod,400,100,True
mckp,1015701.0,0.0,ugickt_1200_100,feasible,271.993074531,ugickt,1200,100,True
mckp,1015806.0,0.0,dxsfpd_800_100,feasible,153.862102437,dxsfpd,800,100,True
mckp,511742.0,0.0,kchhcr_400_20,feasible,59.585282049,kchhcr,400,20,True
mckp,1005974.0,0.0,mhmllv_1200_100,feasible,290.984871115,mhmllv,1200,100,True
compact,993241.0,0.0355021565288282,ulwcyy_1000_100,feasible,3600.000899076462,ulwcyy,1000,100,False
mckp,976425.0,0.0,nrvgfw_800_20,feasible,45.743949459,nrvgfw,800,20,True
compact,1001453.0,9.985481110465384e-05,dhslef_600_20,feasible,0.6041669845581055,dhslef,600,20,True
compact,1001626.0,9.997966090161276e-05,qihmcz_1200_20,feasible,78.6840488910675,qihmcz,1200,20,True
compact,1014858.0,9.853585571985862e-05,gfmftr_1000_100,feasible,0.1191520690917968,gfmftr,1000,100,True
compact,1011227.0,9.888966682093456e-05,wsixvk_800_100,feasible,0.0598080158233642,wsixvk,800,100,True
compact,974557.0,0.0,vtmymr_800_20,feasible,2.673408031463623,vtmymr,800,20,True
compact,1007405.0,9.92648445611799e-05,jufyvt_800_100,feasible,0.12455415725708,jufyvt,800,100,True
compact,506530.0,0.0,jfecyk_800_20,feasible,0.0065469741821289,jfecyk,800,20,True
compact,1011201.0,9.88922094695224e-05,stpsnk_1200_100,feasible,0.0882301330566406,stpsnk,1200,100,True
compact,1003271.0,6.0966459260453965e-05,atszxk_1200_20,feasible,0.6655099391937256,atszxk,1200,20,True
mckp,1005740.0,0.0,gtcwif_1000_100,feasible,161.126939575,gtcwif,1000,100,True
mckp,1001542.0,0.0,tfusco_600_20,feasible,98.125917778,tfusco,600,20,True
compact,1004481.0,0.0,ekymjr_800_20,feasible,0.2950940132141113,ekymjr,800,20,True
compact,1010340.0,9.897648417712436e-05,tlhdcf_1000_100,feasible,2.381115198135376,tlhdcf,1000,100,True
compact,1006078.0,9.939577309535337e-05,iogsau_1000_100,feasible,0.0398859977722168,iogsau,1000,100,True
compact,1002098.0,0.102841856795253,orpbvp_1000_20,feasible,3600.0005688667297,orpbvp,1000,20,False
mckp,1011084.0,0.0,jbrjal_800_100,feasible,144.343924881,jbrjal,800,100,True
compact,1002115.0,0.0942975003411621,vslhve_1000_20,feasible,3600.0006589889526,vslhve,1000,20,False
mckp,503482.0,0.0,txcerx_600_20,feasible,62.284034392,txcerx,600,20,True
compact,1004994.0,9.950298260190349e-05,xvriww_1200_20,feasible,8.354480981826782,xvriww,1200,20,True
compact,514768.0,0.0,eirkqs_400_20,feasible,0.0050699710845947,eirkqs,400,20,True
compact,1001123.0,9.988772634692582e-05,bzluho_800_20,feasible,1294.6548910140991,bzluho,800,20,True
compact,1001526.0,9.984753281738783e-05,odmzfy_800_20,feasible,0.582974910736084,odmzfy,800,20,True
mckp,974594.0,0.0,yqgjas_1000_20,feasible,49.788079061,yqgjas,1000,20,True
compact,1001604.0,9.999564704140344e-05,tqkouu_1200_20,feasible,25.86813497543335,tqkouu,1200,20,True
compact,601948.0,0.0,poemju_1200_20,feasible,0.0309221744537353,poemju,1200,20,True
mckp,1001949.0,0.0,fdjijq_400_20,feasible,68.65703614,fdjijq,400,20,True
mckp,972581.0,0.0,tkdjgf_600_20,feasible,68.692640585,tkdjgf,600,20,True
mckp,1001306.0,0.0,evrymp_600_20,feasible,75.07994678200001,evrymp,600,20,True
compact,970804.0,0.0,isdqjb_800_20,feasible,0.2978029251098633,isdqjb,800,20,True
mckp,1005078.0,0.0,aynkwr_600_100,feasible,111.969510757,aynkwr,600,100,True
compact,1011849.0,9.78049090955865e-05,kkwecb_1000_100,feasible,0.1079471111297607,kkwecb,1000,100,True
compact,503772.0,0.0,tpoivi_1200_20,feasible,0.0083339214324951,tpoivi,1200,20,True
compact,1004000.0,9.960149442082227e-05,yzxxft_600_100,feasible,0.4334139823913574,yzxxft,600,100,True
compact,505648.0,0.0,ngjgoz_1000_20,feasible,0.0051298141479492,ngjgoz,1000,20,True
compact,505005.0,0.0,gpfueb_800_20,feasible,0.0135078430175781,gpfueb,800,20,True
mckp,1003290.0,0.0,givcrf_1000_20,feasible,89.860271166,givcrf,1000,20,True
compact,1006607.0,0.0006269727675582,rigakm_1200_100,feasible,3600.000657081604,rigakm,1200,100,False
mckp,1004879.0,0.0,civduw_600_100,feasible,134.324213792,civduw,600,100,True
mckp,1004922.0,0.0,zahxpw_600_100,feasible,131.176936816,zahxpw,600,100,True
compact,1004885.0,9.951377569196904e-05,stenxy_800_20,feasible,0.2282450199127197,stenxy,800,20,True
compact,1003220.0,9.927921525543496e-05,mhizjh_800_20,feasible,0.6781001091003418,mhizjh,800,20,True
compact,999450.0,0.2110515762499889,igytrr_1000_20,feasible,3600.000674962997,igytrr,1000,20,False
compact,531836.0,0.0,omjcjx_1200_100,feasible,0.0370149612426757,omjcjx,1200,100,True
compact,1001418.0,9.985830108240558e-05,bocqhe_800_20,feasible,2.307074785232544,bocqhe,800,20,True
mckp,505732.0,0.0,adxzqa_1200_20,feasible,47.531626227,adxzqa,1200,20,True
mckp,1002766.0,0.0,elkwit_400_20,feasible,59.580466133,elkwit,400,20,True
compact,1001484.0,9.985172019550966e-05,wiqxak_1200_20,feasible,0.7121250629425049,wiqxak,1200,20,True
mckp,603741.0,0.0,maqefp_1000_20,feasible,45.069966,maqefp,1000,20,True
compact,1004988.0,8.37367897469133e-05,zdrzdq_1000_20,feasible,0.2672281265258789,zdrzdq,1000,20,True
mckp,976559.0,0.0,ffrpeh_1200_20,feasible,50.196463809,ffrpeh,1200,20,True
mckp,513319.0,0.0,rhxluy_400_20,feasible,74.902429966,rhxluy,400,20,True
compact,1013051.0,9.8711615988123e-05,lpsiab_600_100,feasible,0.1297609806060791,lpsiab,600,100,True
mckp,503656.0,0.0,apmcvp_800_20,feasible,47.906097981,apmcvp,800,20,True
mckp,984609.0,0.0,ibvptk_800_100,feasible,298.847527177,ibvptk,800,100,True
mckp,1017585.0,0.0,rrnnht_1000_100,feasible,196.94864792,rrnnht,1000,100,True
mckp,1001365.0,0.0,odlgiq_400_20,feasible,80.053753069,odlgiq,400,20,True
compact,1003262.0,9.999930226506513e-05,ydhzdb_800_20,feasible,300.73074316978455,ydhzdb,800,20,True
compact,1006375.0,9.936643958123008e-05,cjnovh_1200_100,feasible,51.06795310974121,cjnovh,1200,100,True
compact,974614.0,0.0,ykdnlg_1200_20,feasible,2.08919095993042,ykdnlg,1200,20,True
compact,1003862.0,9.961518653441757e-05,gqpgjc_600_100,feasible,0.1355199813842773,gqpgjc,600,100,True
mckp,1001477.0,0.0,jbfcad_600_20,feasible,95.331899063,jbfcad,600,20,True
mckp,992487.0,0.0,kozclw_800_20,feasible,46.968355856,kozclw,800,20,True
mckp,970715.0,0.0,telskb_1200_20,feasible,56.329386426,telskb,1200,20,True
mckp,508812.0,0.0,wezwxw_1200_100,feasible,324.276175796,wezwxw,1200,100,True
compact,1006253.0,9.93784869426606e-05,wdsert_1200_100,feasible,0.1756470203399658,wdsert,1200,100,True
compact,999933.0,0.1430406424826439,bvuuya_400_20,feasible,3600.0006380081177,bvuuya,400,20,False
compact,1004310.0,9.86821675776416e-05,iatdfg_400_20,feasible,3.058558225631714,iatdfg,400,20,True
mckp,1003346.0,0.0,nfvvrk_1200_20,feasible,53.560102715,nfvvrk,1200,20,True
compact,503324.0,0.0,kmmfsa_800_20,feasible,0.014423131942749,kmmfsa,800,20,True
mckp,1006783.0,0.0,ytxvwr_1000_100,feasible,320.92990038000005,ytxvwr,1000,100,True
mckp,1005573.0,0.0,rbuxwv_800_100,feasible,147.98848708199998,rbuxwv,800,100,True
compact,1004571.0,0.0,clfoxa_800_20,feasible,0.4156579971313476,clfoxa,800,20,True
compact,1003203.0,5.310855353512984e-05,bjaogw_1000_20,feasible,0.4160540103912353,bjaogw,1000,20,True
compact,1006035.0,9.940002147040464e-05,mvodpr_1200_100,feasible,0.1546471118927002,mvodpr,1200,100,True
mckp,1004422.0,0.0,vrzlrc_600_100,feasible,113.59471802,vrzlrc,600,100,True
compact,1015586.0,9.846522257571238e-05,ltuacn_1000_100,feasible,1.64011812210083,ltuacn,1000,100,True
mckp,1019304.0,0.0,vkprhm_1200_100,feasible,233.263218072,vkprhm,1200,100,True
mckp,1002506.0,0.0,dwjqpf_400_20,feasible,72.160801422,dwjqpf,400,20,True
mckp,970840.0,0.0,ypfqmm_800_20,feasible,44.932549364,ypfqmm,800,20,True
mckp,1001361.0,0.0,ndddvp_400_20,feasible,82.151432558,ndddvp,400,20,True
compact,976095.0,0.0,kjqbwj_600_20,feasible,1.4405100345611572,kjqbwj,600,20,True
compact,1001546.0,9.836682476941468e-05,ishxyq_800_20,feasible,0.1460599899291992,ishxyq,800,20,True
compact,1001949.0,0.0659216809208346,fdjijq_400_20,feasible,3600.0003950595856,fdjijq,400,20,False
mckp,1002235.0,0.0,lmnndp_1000_100,feasible,314.752673227,lmnndp,1000,100,True
compact,972627.0,1.6940582732385308,ngzyoc_1000_20,feasible,3600.0007259845734,ngzyoc,1000,20,False
compact,992411.0,3.049944395517881e-13,wynpdq_800_20,feasible,5.941313028335571,wynpdq,800,20,True
mckp,1002933.0,0.0,tlolix_800_20,feasible,45.693298212,tlolix,800,20,True
mckp,1015506.0,0.0,wgtvup_800_100,feasible,156.13617173699998,wgtvup,800,100,True
mckp,995107.0,0.0,rlmchf_1200_100,feasible,320.572135061,rlmchf,1200,100,True
compact,1004440.0,9.955786352807184e-05,rsbtgd_800_100,feasible,0.8204469680786133,rsbtgd,800,100,True
mckp,991370.0,0.0,rfcgcc_1200_100,feasible,342.73096434099995,rfcgcc,1200,100,True
mckp,994493.0,0.0,twidlk_1200_20,feasible,60.335103858,twidlk,1200,20,True
mckp,1011526.0,0.0,gdudgz_1200_100,feasible,304.44632142,gdudgz,1200,100,True
mckp,1009997.0,0.0,gbnqrx_800_100,feasible,272.514398074,gbnqrx,800,100,True
compact,1003218.0,9.967913287128732e-05,kitosj_400_100,feasible,0.0851800441741943,kitosj,400,100,True
compact,1003970.0,0.0810606322782555,lcwjfq_600_20,feasible,3600.00044798851,lcwjfq,600,20,False
compact,1004357.0,0.0156410453572833,nguefw_800_20,feasible,3600.0005939006805,nguefw,800,20,False
compact,999209.0,9.819078012293237e-05,uqhahl_400_20,feasible,39.37529706954956,uqhahl,400,20,True
mckp,1001464.0,0.0,bddtmt_800_20,feasible,45.011862913,bddtmt,800,20,True
compact,505865.0,0.0,grnwdp_1000_20,feasible,0.0348241329193115,grnwdp,1000,20,True
mckp,1005855.0,0.0,plprsp_1000_100,feasible,205.107025263,plprsp,1000,100,True
mckp,1001481.0,0.0,ytvrjf_400_20,feasible,65.22330042899999,ytvrjf,400,20,True
compact,502582.0,0.0,qftotp_800_20,feasible,0.0141639709472656,qftotp,800,20,True
mckp,1018496.0,0.0,bkfhgf_1200_100,feasible,247.599185523,bkfhgf,1200,100,True
compact,506626.0,0.0,etvpgy_1200_20,feasible,0.0053799152374267,etvpgy,1200,20,True
compact,1016656.0,9.836159097906176e-05,jgcjci_1200_100,feasible,0.3101899623870849,jgcjci,1200,100,True
mckp,1004755.0,0.0,mwxozb_1000_20,feasible,99.59553739,mwxozb,1000,20,True
mckp,1012736.0,0.0,ebseqr_800_100,feasible,223.406862957,ebseqr,800,100,True
compact,501657.0,0.0,ojevwd_400_20,feasible,0.0114760398864746,ojevwd,400,20,True
mckp,976386.0,0.0,buqkvt_1000_20,feasible,45.413843359,buqkvt,1000,20,True
compact,1001880.0,9.992446176009476e-05,noigss_600_20,feasible,295.5449540615082,noigss,600,20,True
mckp,1005424.0,0.0,chjzmb_1200_100,feasible,269.40775318,chjzmb,1200,100,True
mckp,977899.0,0.0,ctskbo_600_100,feasible,246.069316012,ctskbo,600,100,True
compact,1010222.0,9.898804521377952e-05,wbswsj_800_100,feasible,0.1938910484313964,wbswsj,800,100,True
compact,1001334.0,9.986667798489018e-05,yglkfn_400_20,feasible,0.4534568786621094,yglkfn,400,20,True
mckp,1014579.0,0.0,arlwxu_600_100,feasible,140.81920323300002,arlwxu,600,100,True
mckp,1000015.0,0.0,ukesml_800_20,feasible,55.343471593,ukesml,800,20,True
mckp,1019149.0,0.0,gghzec_1200_100,feasible,254.085617655,gghzec,1200,100,True
mckp,1001123.0,0.0,bzluho_800_20,feasible,47.102929651,bzluho,800,20,True
compact,1001466.0,9.998124551844244e-05,uqrhsb_600_20,feasible,449.8939530849457,uqrhsb,600,20,True
compact,1008148.0,9.919168694310068e-05,fgfaqy_600_100,feasible,0.0221130847930908,fgfaqy,600,100,True
mckp,1011825.0,0.0,yhfphn_1000_100,feasible,158.016583519,yhfphn,1000,100,True
compact,1001343.0,0.0428965652745165,vgzyjv_1000_20,feasible,3600.0006260871887,vgzyjv,1000,20,False
compact,605626.0,0.0,gyjfit_800_20,feasible,0.0344190597534179,gyjfit,800,20,True
compact,1002766.0,9.972406351625054e-05,elkwit_400_20,feasible,25.126462936401367,elkwit,400,20,True
mckp,1000169.0,0.0,gqbxzm_1000_20,feasible,57.566576511,gqbxzm,1000,20,True
mckp,1005120.0,0.0,mwhfbu_600_100,feasible,118.446326087,mwhfbu,600,100,True
compact,1011219.0,9.889044916042008e-05,dvcijo_1200_100,feasible,139.93975806236267,dvcijo,1200,100,True
compact,1004604.0,0.003207889975875,hcujgk_1000_20,feasible,3600.000955820084,hcujgk,1000,20,False
compact,1006787.0,9.932577662824746e-05,edldrw_400_100,feasible,0.0339260101318359,edldrw,400,100,True
compact,999208.0,9.804158924145696e-05,ysjxpp_400_20,feasible,136.4997239112854,ysjxpp,400,20,True
compact,503634.0,0.0,yplfwr_600_20,feasible,0.0422439575195312,yplfwr,600,20,True
compact,601859.0,0.0,hpuzin_600_20,feasible,0.0179629325866699,hpuzin,600,20,True
mckp,1001447.0,0.0,ppwbin_800_20,feasible,43.901330573,ppwbin,800,20,True
mckp,1003026.0,0.0,hthskb_800_20,feasible,50.166520088000006,hthskb,800,20,True
mckp,503725.0,0.0,aqmsyy_800_20,feasible,48.387929979,aqmsyy,800,20,True
compact,1008962.0,9.91116621719528e-05,rdieso_1000_100,feasible,15.612654209136965,rdieso,1000,100,True
mckp,977081.0,0.0,fzdykq_1000_100,feasible,298.842185792,fzdykq,1000,100,True
mckp,507520.0,0.0,rzuqhw_1200_100,feasible,367.76332627,rzuqhw,1200,100,True
mckp,1005711.0,0.0,izqrdo_800_100,feasible,178.323664854,izqrdo,800,100,True
mckp,1002833.0,0.0,nizwoy_600_20,feasible,100.031136056,nizwoy,600,20,True
mckp,1004928.0,0.0,orccvo_1200_20,feasible,67.603387573,orccvo,1200,20,True
compact,1004979.0,0.0,uljfkn_1200_20,feasible,0.1600658893585205,uljfkn,1200,20,True
compact,1012121.0,9.880231829759654e-05,hqgwhz_1200_100,feasible,0.5618808269500732,hqgwhz,1200,100,True
compact,1001542.0,9.984593771810097e-05,xezcxn_400_20,feasible,0.093959093093872,xezcxn,400,20,True
compact,1003223.0,9.137900702023196e-05,judwkv_1000_20,feasible,0.935439109802246,judwkv,1000,20,True
mckp,977096.0,0.0,lqpidm_1200_100,feasible,358.426281636,lqpidm,1200,100,True
mckp,972672.0,0.0,oubqrd_1200_20,feasible,56.015436899,oubqrd,1200,20,True
compact,1003309.0,8.579390178730208e-05,tndwpg_1200_20,feasible,0.3952410221099853,tndwpg,1200,20,True
compact,1002739.0,9.97267487085386e-05,konoce_600_20,feasible,0.1011478900909423,konoce,600,20,True
compact,1012261.0,9.878865353041012e-05,aorwmh_800_100,feasible,0.4937889575958252,aorwmh,800,100,True
compact,511699.0,0.0,gkhbxg_600_20,feasible,0.009902000427246,gkhbxg,600,20,True
compact,1002922.0,0.0,nlokaw_600_20,feasible,0.0650651454925537,nlokaw,600,20,True
mckp,1001427.0,0.0,ubizsx_1200_100,feasible,350.990945058,ubizsx,1200,100,True
mckp,995465.0,0.0,gqurmw_400_20,feasible,74.201538739,gqurmw,400,20,True
mckp,988712.0,0.0,ejuwwb_1200_100,feasible,354.75095333099995,ejuwwb,1200,100,True
compact,1001460.0,9.985411314070143e-05,ppojxe_800_20,feasible,0.252147912979126,ppojxe,800,20,True
mckp,1011764.0,0.0,owcehb_1000_100,feasible,178.47044503799998,owcehb,1000,100,True
compact,1012072.0,9.880710185925324e-05,fjslbb_1200_100,feasible,0.4727768898010254,fjslbb,1200,100,True
mckp,1003337.0,0.0,puvfyx_400_100,feasible,67.55702175799999,puvfyx,400,100,True
mckp,1004102.0,0.0,gxjjft_1200_20,feasible,51.722517101,gxjjft,1200,20,True
compact,990245.0,1.9136243846644123,utasuk_1000_100,feasible,3600.000552177429,utasuk,1000,100,False
compact,1001255.0,9.987455755571004e-05,qdevdk_800_20,feasible,0.1060261726379394,qdevdk,800,20,True
mckp,1003225.0,0.0,ufbnug_800_20,feasible,49.440985184,ufbnug,800,20,True
compact,1003258.0,9.999938842875218e-05,gltnlj_1200_20,feasible,449.0014569759369,gltnlj,1200,20,True
mckp,1010657.0,0.0,mjjsir_1000_100,feasible,159.57460633,mjjsir,1000,100,True
compact,501628.0,0.0,rexobr_1000_20,feasible,0.0140540599822998,rexobr,1000,20,True
mckp,1018488.0,0.0,sigxug_1200_100,feasible,230.764338766,sigxug,1200,100,True
mckp,1001466.0,0.0,vgmifu_600_20,feasible,88.499804869,vgmifu,600,20,True
