algorithm,primal_lb,instance,status,time_elapsed,num_items,num_classes,repetition,pisinger_R,knapsack_generator,optimal
mckp,229682.0,circle_1000-rnduniform-rnduniform-500-20-3,feasible,4.213160007,500,20,3,1000,circle,True
mckp,58299.0,span_weakly_correlated_1000-rnduniform-rnduniform-200-20-4,feasible,0.31104004,200,20,4,1000,span_weakly_correlated,True
mckp,1661147.0,strongly_correlated_10000-rnduniform-rnduniform-500-20-8,feasible,41.801332358,500,20,8,10000,strongly_correlated,True
compact,2826343.0,mstr_10000-rnduniform-rnduniform-1000-20-9,feasible,3600.0008981227875,1000,20,9,10000,mstr,False
compact,177813.0,uncorrelated_similar-rnduniform-rnduniform-500-20-2,feasible,0.0127260684967041,500,20,2,100000,uncorrelated_similar,True
compact,2700594.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-5,feasible,3600.0008878707886,1000,20,5,10000,span_weakly_correlated,False
mckp,422430.0,mstr_1000-rnduniform-rnduniform-1000-100-9,feasible,2.187574171,1000,100,9,1000,mstr,True
mckp,228804.0,profit_ceiling_10000-rnduniform-rnduniform-100-20-1,feasible,2.307202906,100,20,1,10000,profit_ceiling,True
compact,704864.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-100-3,feasible,3600.001392841339,2000,100,3,1000,span_strongly_correlated,False
compact,4799491.0,subset_sum_10000-rnduniform-rnduniform-2000-20-4,feasible,0.0317690372467041,2000,20,4,10000,subset_sum,True
compact,2445851.0,mstr_10000-rnduniform-rnduniform-1000-100-3,feasible,0.5318610668182373,1000,100,3,10000,mstr,False
compact,9549555.0,circle_10000-rnduniform-rnduniform-2000-20-2,feasible,3600.0016899108887,2000,20,2,10000,circle,False
mckp,129929.0,weakly_correlated_10000-rnduniform-rnduniform-50-20-3,feasible,1.71302159,50,20,3,10000,weakly_correlated,True
compact,5728281.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-100-9,feasible,3.5744822025299072,2000,100,9,10000,inverse_strongly_correlated,False
compact,267652.0,subset_sum_1000-rnduniform-rnduniform-1000-100-9,feasible,0.0132889747619628,1000,100,9,1000,subset_sum,True
compact,5759183.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-20-0,feasible,0.1746828556060791,2000,20,0,10000,almost_strongly_correlated,False
mckp,757306.0,uncorrelated_similar-rnduniform-rnduniform-2000-20-7,feasible,6972.6839791,2000,20,7,100000,uncorrelated_similar,False
mckp,411610.0,mstr_1000-rnduniform-rnduniform-1000-100-8,feasible,1.50800649,1000,100,8,1000,mstr,True
compact,248823.0,profit_ceiling_1000-rnduniform-rnduniform-1000-100-4,feasible,0.0645780563354492,1000,100,4,1000,profit_ceiling,True
compact,491083.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-0,feasible,0.1146049499511718,200,20,0,10000,inverse_strongly_correlated,True
mckp,79578.0,uncorrelated_similar-rnduniform-rnduniform-200-20-9,feasible,78.230742253,200,20,9,100000,uncorrelated_similar,True
compact,245541.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-4,feasible,0.009246826171875,1000,20,4,1000,profit_ceiling,True
mckp,1047773.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-20-7,feasible,57.899438001,2000,20,7,1000,span_strongly_correlated,True
mckp,5328318.0,weakly_correlated_10000-rnduniform-rnduniform-2000-100-4,feasible,74.788862739,2000,100,4,10000,weakly_correlated,True
mckp,87277.0,span_uncorrelated_1000-rnduniform-rnduniform-200-100-3,feasible,0.632303538,200,100,3,1000,span_uncorrelated,True
mckp,597679.0,span_uncorrelated_1000-rnduniform-rnduniform-2000-20-1,feasible,27.2526808,2000,20,1,1000,span_uncorrelated,True
mckp,65008.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-7,feasible,0.271898073,200,20,7,1000,strongly_correlated,True
mckp,508797.0,weakly_correlated_10000-rnduniform-rnduniform-200-100-2,feasible,6.186032185999999,200,100,2,10000,weakly_correlated,True
compact,1138269.000357346,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-9,feasible,1.1294598579406738,200,20,9,10000,span_strongly_correlated,True
compact,6693255.0,strongly_correlated_10000-rnduniform-rnduniform-2000-20-8,feasible,3600.0012199878693,2000,20,8,10000,strongly_correlated,False
mckp,1026054.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-0,feasible,1.980195329,200,20,0,10000,span_uncorrelated,True
mckp,10314239.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-20-1,feasible,102.610506361,2000,20,1,10000,span_uncorrelated,True
compact,550296.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-100-7,feasible,3600.001305103302,2000,100,7,1000,inverse_strongly_correlated,False
mckp,2493792.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-20-2,feasible,242.722029185,1000,20,2,10000,inverse_strongly_correlated,True
mckp,310687.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-500-1,feasible,2.376904883,1000,500,1,1000,span_uncorrelated,True
compact,53786.0,almost_strongly_correlated_1000-rnduniform-rnduniform-200-100-1,feasible,0.0042290687561035,200,100,1,1000,almost_strongly_correlated,True
mckp,190485.0,mstr_1000-rnduniform-rnduniform-500-20-1,feasible,4.440049052999999,500,20,1,1000,mstr,True
compact,2803472.0,span_strongly_correlated_10000-rnduniform-rnduniform-2000-100-4,feasible,3600.0016288757324,2000,100,4,10000,span_strongly_correlated,False
compact,918653.0,span_uncorrelated_10000-rnduniform-rnduniform-200-100-2,feasible,0.0161950588226318,200,100,2,10000,span_uncorrelated,True
mckp,75348.0,span_uncorrelated_1000-rnduniform-rnduniform-200-100-0,feasible,0.218347072,200,100,0,1000,span_uncorrelated,True
mckp,6448197.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-6,feasible,97.743682513,2000,100,6,10000,strongly_correlated,True
compact,326828.0,span_weakly_correlated_1000-rnduniform-rnduniform-1000-100-0,feasible,3600.0011479854584,1000,100,0,1000,span_weakly_correlated,False
compact,237503.0,subset_sum_1000-rnduniform-rnduniform-1000-100-2,feasible,0.0257461071014404,1000,100,2,1000,subset_sum,True
compact,517832.9999999901,mstr_10000-rnduniform-rnduniform-200-20-8,feasible,0.7648851871490479,200,20,8,10000,mstr,True
compact,5109731.0,circle_10000-rnduniform-rnduniform-1000-20-8,feasible,1.0350210666656494,1000,20,8,10000,circle,False
compact,500786.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-3,feasible,3600.001096010208,2000,20,3,1000,inverse_strongly_correlated,False
compact,193800.0,uncorrelated_similar-rnduniform-rnduniform-500-20-8,feasible,0.0141830444335937,500,20,8,100000,uncorrelated_similar,True
mckp,63928.0,span_strongly_correlated_1000-rnduniform-rnduniform-200-100-1,feasible,0.352439438,200,100,1,1000,span_strongly_correlated,True
mckp,266198.0,span_weakly_correlated_1000-rnduniform-rnduniform-1000-100-7,feasible,1.358522829,1000,100,7,1000,span_weakly_correlated,True
mckp,503526.0,circle_1000-rnduniform-rnduniform-1000-20-6,feasible,28.390729412,1000,20,6,1000,circle,True
mckp,22906.0,subset_sum_1000-rnduniform-rnduniform-100-20-0,feasible,0.2299064069999999,100,20,0,1000,subset_sum,True
mckp,152916.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-100-0,feasible,0.116994622,200,100,0,10000,span_strongly_correlated,True
compact,12806.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-50-20-7,feasible,0.0020160675048828,50,20,7,1000,inverse_strongly_correlated,True
compact,27701.0,almost_strongly_correlated_1000-rnduniform-rnduniform-100-20-4,feasible,0.0467340946197509,100,20,4,1000,almost_strongly_correlated,True
compact,5212134.0,weakly_correlated_10000-rnduniform-rnduniform-2000-20-2,feasible,0.4872050285339355,2000,20,2,10000,weakly_correlated,False
mckp,573262.0,almost_strongly_correlated_10000-rnduniform-rnduniform-200-20-1,feasible,4.443909379,200,20,1,10000,almost_strongly_correlated,True
compact,2602047.0,span_uncorrelated_10000-rnduniform-rnduniform-500-20-9,feasible,0.0176079273223876,500,20,9,10000,span_uncorrelated,True
mckp,46110.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-200-20-1,feasible,0.3534225099999999,200,20,1,1000,inverse_strongly_correlated,True
mckp,212323.0,uncorrelated_1000-rnduniform-rnduniform-500-20-8,feasible,4.9621493999999995,500,20,8,1000,uncorrelated,True
mckp,256406.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-1000-20-2,feasible,33.513371806,1000,20,2,1000,inverse_strongly_correlated,True
compact,142228.0,almost_strongly_correlated_10000-rnduniform-rnduniform-50-20-0,feasible,0.0633349418640136,50,20,0,10000,almost_strongly_correlated,True
compact,277507.0,strongly_correlated_1000-rnduniform-rnduniform-1000-100-0,feasible,0.17476487159729,1000,100,0,1000,strongly_correlated,True
compact,39372.0,span_uncorrelated_1000-rnduniform-rnduniform-100-20-0,feasible,0.0065498352050781,100,20,0,1000,span_uncorrelated,True
mckp,73920.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-9,feasible,0.348921814,200,20,9,1000,strongly_correlated,True
compact,243150.0,subset_sum_1000-rnduniform-rnduniform-1000-100-5,feasible,0.0176930427551269,1000,100,5,1000,subset_sum,True
compact,3052751.0,strongly_correlated_10000-rnduniform-rnduniform-1000-100-4,feasible,1.4509789943695068,1000,100,4,10000,strongly_correlated,True
mckp,378450.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-20-9,feasible,7.634792032,1000,20,9,1000,span_strongly_correlated,True
mckp,608832.0,strongly_correlated_1000-rnduniform-rnduniform-2000-100-3,feasible,9.805289347,2000,100,3,1000,strongly_correlated,True
compact,2127080.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-500-0,feasible,0.0111799240112304,1000,500,0,10000,inverse_strongly_correlated,True
compact,187522.0,uncorrelated_similar-rnduniform-rnduniform-500-20-4,feasible,0.0134170055389404,500,20,4,100000,uncorrelated_similar,True
compact,498564.0,weakly_correlated_10000-rnduniform-rnduniform-200-20-1,feasible,0.0469629764556884,200,20,1,10000,weakly_correlated,True
compact,2171779.0,circle_10000-rnduniform-rnduniform-500-100-3,feasible,0.1253719329833984,500,100,3,10000,circle,False
compact,238263.0,profit_ceiling_1000-rnduniform-rnduniform-1000-100-2,feasible,0.1594991683959961,1000,100,2,1000,profit_ceiling,True
mckp,235274.0,subset_sum_10000-rnduniform-rnduniform-100-20-1,feasible,2.2309463629999997,100,20,1,10000,subset_sum,True
mckp,3906961.0,uncorrelated_10000-rnduniform-rnduniform-1000-20-5,feasible,490.740180101,1000,20,5,10000,uncorrelated,True
compact,541342.0,strongly_correlated_10000-rnduniform-rnduniform-200-100-0,feasible,0.002648115158081,200,100,0,10000,strongly_correlated,True
compact,476754.0,profit_ceiling_10000-rnduniform-rnduniform-200-20-1,feasible,0.0175960063934326,200,20,1,10000,profit_ceiling,True
compact,514748.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-100-4,feasible,3600.001204967499,2000,100,4,1000,inverse_strongly_correlated,False
compact,421533.0,uncorrelated_1000-rnduniform-rnduniform-1000-20-8,feasible,0.0206818580627441,1000,20,8,1000,uncorrelated,True
compact,250939.0,weakly_correlated_1000-rnduniform-rnduniform-1000-20-1,feasible,0.0262229442596435,1000,20,1,1000,weakly_correlated,True
mckp,263734.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-1000-20-6,feasible,30.038197669,1000,20,6,1000,inverse_strongly_correlated,True
mckp,2408677.0,weakly_correlated_10000-rnduniform-rnduniform-1000-500-0,feasible,26.753858152,1000,500,0,10000,weakly_correlated,True
compact,393133.0,uncorrelated_1000-rnduniform-rnduniform-1000-20-4,feasible,0.053704023361206,1000,20,4,1000,uncorrelated,True
compact,681754.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-100-5,feasible,0.0511770248413085,1000,100,5,1000,span_uncorrelated,True
compact,743790.0,mstr_1000-rnduniform-rnduniform-2000-20-0,feasible,3600.0012588500977,2000,20,0,1000,mstr,False
compact,307998.0,strongly_correlated_10000-rnduniform-rnduniform-100-20-8,feasible,0.1059329509735107,100,20,8,10000,strongly_correlated,True
compact,2565009.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-100-3,feasible,2.215557098388672,1000,100,3,10000,inverse_strongly_correlated,False
mckp,3324243.0,uncorrelated_10000-rnduniform-rnduniform-1000-500-0,feasible,28.356846975,1000,500,0,10000,uncorrelated,True
compact,316071.0,span_weakly_correlated_1000-rnduniform-rnduniform-1000-100-3,feasible,3600.0012879371643,1000,100,3,1000,span_weakly_correlated,False
mckp,3898241.0,uncorrelated_10000-rnduniform-rnduniform-1000-100-4,feasible,23.908241373000003,1000,100,4,10000,uncorrelated,True
mckp,3127744.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-100-6,feasible,23.173773365,1000,100,6,10000,almost_strongly_correlated,True
compact,4736842.0,subset_sum_10000-rnduniform-rnduniform-2000-20-1,feasible,0.0225501060485839,2000,20,1,10000,subset_sum,True
mckp,341821.0,almost_strongly_correlated_1000-rnduniform-rnduniform-1000-100-9,feasible,1.611257875,1000,100,9,1000,almost_strongly_correlated,True
mckp,563794.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-20-9,feasible,41.590726551,2000,20,9,1000,span_strongly_correlated,True
compact,5394924.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-20-3,feasible,3600.001298904419,2000,20,3,10000,span_weakly_correlated,False
compact,4783941.0,profit_ceiling_10000-rnduniform-rnduniform-2000-100-4,feasible,0.1091980934143066,2000,100,4,10000,profit_ceiling,False
compact,92122.0,span_uncorrelated_1000-rnduniform-rnduniform-200-20-8,feasible,0.7395851612091064,200,20,8,1000,span_uncorrelated,True
compact,1711224.0,almost_strongly_correlated_10000-rnduniform-rnduniform-500-20-8,feasible,176.72554898262024,500,20,8,10000,almost_strongly_correlated,False
compact,421422.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-20-5,feasible,3600.001785993576,2000,20,5,1000,span_weakly_correlated,False
compact,2262300.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-100-1,feasible,3600.0010900497437,1000,100,1,10000,span_weakly_correlated,False
compact,395043.0,uncorrelated_similar-rnduniform-rnduniform-1000-20-8,feasible,0.0331859588623046,1000,20,8,100000,uncorrelated_similar,True
mckp,307117.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-5,feasible,1.4783711039999998,1000,100,5,1000,span_strongly_correlated,True
mckp,130510.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-500-20-3,feasible,4.651557474,500,20,3,1000,inverse_strongly_correlated,True
compact,54082.0,span_weakly_correlated_1000-rnduniform-rnduniform-200-20-8,feasible,0.0580050945281982,200,20,8,1000,span_weakly_correlated,True
compact,1009562.0,circle_1000-rnduniform-rnduniform-2000-20-6,feasible,161.0152781009674,2000,20,6,1000,circle,False
mckp,3348210.0,span_strongly_correlated_10000-rnduniform-rnduniform-2000-100-1,feasible,21.279167076,2000,100,1,10000,span_strongly_correlated,True
compact,856320.0,mstr_1000-rnduniform-rnduniform-2000-20-9,feasible,115.19332194328308,2000,20,9,1000,mstr,False
compact,4003754.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-0,feasible,3600.000643014908,1000,20,0,10000,span_weakly_correlated,False
mckp,86814.0,span_uncorrelated_1000-rnduniform-rnduniform-200-20-3,feasible,0.367434857,200,20,3,1000,span_uncorrelated,True
mckp,1235268.0,profit_ceiling_10000-rnduniform-rnduniform-500-20-3,feasible,38.025555646,500,20,3,10000,profit_ceiling,True
compact,6191126.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-2,feasible,0.0252149105072021,1000,20,2,10000,span_uncorrelated,True
compact,140940.0,weakly_correlated_1000-rnduniform-rnduniform-500-20-7,feasible,0.0438261032104492,500,20,7,1000,weakly_correlated,True
mckp,377806.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-7,feasible,1.426395957,200,20,7,10000,span_strongly_correlated,True
compact,579474.0,mstr_10000-rnduniform-rnduniform-200-20-7,feasible,0.3395860195159912,200,20,7,10000,mstr,False
compact,787009.0,uncorrelated_1000-rnduniform-rnduniform-2000-20-5,feasible,0.0529799461364746,2000,20,5,1000,uncorrelated,False
compact,571065.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-100-2,feasible,0.0490829944610595,1000,100,2,1000,span_uncorrelated,True
compact,363759.0,mstr_1000-rnduniform-rnduniform-1000-100-1,feasible,0.2035520076751709,1000,100,1,1000,mstr,True
mckp,573509.0,strongly_correlated_1000-rnduniform-rnduniform-2000-20-0,feasible,72.648199895,2000,20,0,1000,strongly_correlated,True
mckp,493629.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-2,feasible,109.483966917,2000,20,2,1000,inverse_strongly_correlated,True
mckp,5371356.0,profit_ceiling_10000-rnduniform-rnduniform-2000-100-9,feasible,94.016457296,2000,100,9,10000,profit_ceiling,True
compact,155310.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-7,feasible,3600.001007080078,1000,100,7,1000,span_strongly_correlated,False
mckp,263883.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-8,feasible,24.601626981,1000,20,8,1000,profit_ceiling,True
compact,505968.0,circle_1000-rnduniform-rnduniform-1000-100-9,feasible,0.1146590709686279,1000,100,9,1000,circle,True
mckp,5078834.0,subset_sum_10000-rnduniform-rnduniform-2000-100-6,feasible,166.325011079,2000,100,6,10000,subset_sum,True
compact,2753452.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-20-5,feasible,3600.0027987957,2000,20,5,10000,span_weakly_correlated,False
compact,265724.0,subset_sum_1000-rnduniform-rnduniform-1000-20-8,feasible,0.0225250720977783,1000,20,8,1000,subset_sum,True
compact,190272.0,uncorrelated_similar-rnduniform-rnduniform-500-20-9,feasible,0.0156939029693603,500,20,9,100000,uncorrelated_similar,True
compact,1144104.0,subset_sum_10000-rnduniform-rnduniform-500-20-1,feasible,0.0058038234710693,500,20,1,10000,subset_sum,True
compact,464818.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-100-0,feasible,3600.001144886017,2000,100,0,1000,inverse_strongly_correlated,False
mckp,6243248.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-100-8,feasible,75.730160945,2000,100,8,10000,span_weakly_correlated,True
mckp,766504.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-7,feasible,2.19876109,200,20,7,10000,span_uncorrelated,True
compact,754427.0,mstr_1000-rnduniform-rnduniform-2000-20-1,feasible,3600.0011270046234,2000,20,1,1000,mstr,False
compact,4914368.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-100-2,feasible,3600.0010612010956,2000,100,2,10000,inverse_strongly_correlated,False
compact,37442.0,span_uncorrelated_1000-rnduniform-rnduniform-100-20-9,feasible,0.00620698928833,100,20,9,1000,span_uncorrelated,True
compact,318570.0,span_weakly_correlated_10000-rnduniform-rnduniform-200-100-1,feasible,0.0144040584564208,200,100,1,10000,span_weakly_correlated,True
mckp,122275.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-500-20-0,feasible,5.1237389680000005,500,20,0,1000,inverse_strongly_correlated,True
compact,5025657.0,subset_sum_10000-rnduniform-rnduniform-2000-20-7,feasible,0.0209491252899169,2000,20,7,10000,subset_sum,True
mckp,1647984.0,strongly_correlated_10000-rnduniform-rnduniform-500-20-7,feasible,51.913186168,500,20,7,10000,strongly_correlated,True
compact,57057.0,strongly_correlated_1000-rnduniform-rnduniform-200-100-4,feasible,0.0020430088043212,200,100,4,1000,strongly_correlated,True
compact,44954.0,subset_sum_1000-rnduniform-rnduniform-200-20-4,feasible,0.0030519962310791,200,20,4,1000,subset_sum,True
compact,356467.0,mstr_1000-rnduniform-rnduniform-1000-100-0,feasible,0.7596049308776855,1000,100,0,1000,mstr,True
mckp,481690.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-1,feasible,108.653976547,2000,20,1,1000,inverse_strongly_correlated,True
mckp,505968.0,circle_1000-rnduniform-rnduniform-1000-100-9,feasible,1.523950211,1000,100,9,1000,circle,True
compact,6029244.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-2,feasible,3600.001487970352,2000,100,2,10000,strongly_correlated,False
compact,193453.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-100-1,feasible,0.1445579528808593,2000,100,1,1000,span_weakly_correlated,True
compact,535248.0,weakly_correlated_10000-rnduniform-rnduniform-200-20-7,feasible,0.0376448631286621,200,20,7,10000,weakly_correlated,True
